Position	Phoneme/s	FrequencyData	TransitionalProbability	Z-TransformedTransitionalProbability	Occurences
4	ŋ	4052,11500678176	0,00752598350425931	-0,295502693191063	6560
4	ŋː	2711,306242406	0,00503570259511192	-0,426166101235913	4114
4	o	1177,94888195554	0,00218780163929724	-0,575593598870442	2132
4	ɵ	5988,32803842803	0,0111221073340405	-0,106816431482788	10104
4	oː	4430,08014175036	0,00822797724486096	-0,258669541462582	6583
4	p	8513,53404787317	0,0158121664118637	0,139267896108145	13710
4	pː	855,760605948587	0,00158940212535554	-0,606991229385456	1247
4	r	42086,8502543444	0,0781678062518739	3,41102747246153	61482
4	rː	1836,4881075253	0,00341090496688072	-0,511418168465776	2806
4	s	35304,9287845231	0,0655717597369961	2,75012116286415	53601
4	ʂ	5584,58198774554	0,0103722307603843	-0,146161964095997	9280
4	sː	3402,00867538515	0,00631854257084136	-0,358856328033511	5212
4	ʂː	391,868204431804	0,000727815878241757	-0,652198095389582	631
4	t	34186,4882899911	0,0634944828832406	2,64112780706747	50092
4	ʈ	2836,54518653572	0,00526830858631247	-0,413961417246138	4488
4	tː	3068,71921681056	0,00569952485708501	-0,391335781986852	4082
4	ʈː	409,217631045244	0,000760038926768903	-0,650507373141066	682
4	u	674,571655127179	0,00125288032063041	-0,624648308040829	1127
4	ʉ	3177,49967123987	0,00590156253475472	-0,380734997384271	5155
4	ʉ̞	393,180376446339	0,000730252972183961	-0,652070222666853	679
4	ʊ	10149,7853153225	0,0188511719748938	0,298722527300222	15762
4	uː	4362,96842490285	0,00810333081377704	-0,265209658051931	6412
4	ʉː	3579,32915311565	0,00664787946975307	-0,341576236679697	5584
4	v	9572,95055103303	0,0177798181477046	0,242509293777762	15394
4	vː	39,3045096018932	7,30001716169902E-05	-0,686555846579259	65
4	y	361,873272363405	0,000672106362697322	-0,655121137177689	626
4	ʏ	3121,2755044259	0,00579713752429119	-0,386214109279706	5050
4	yː	1591,86842598302	0,00295657341779506	-0,535256647236492	2564
4	ø	902,893019298301	0,00167694104386901	-0,602398119673409	1606
4	ø̞	2764,71188419023	0,00513489276578322	-0,420961657955295	4551
4	øː	4467,31531629252	0,008297134045424	-0,255040929438191	6683
5	a	40882,5587395434	0,0814270438725258	3,5931277289557	57644
5	ɑ	2015,47299278925	0,00401427926400808	-0,513774171568633	3607
5	ɑː	10016,3900699475	0,0199499507568997	0,331645054462818	15790
5	a͡u	30,607554483456	6,09620033235457E-05	-0,723505554414693	56
5	a͡uː	63,8728041711279	0,000127217419551411	-0,71999057214785	84
5	b	7334,89961285312	0,014609144118924	0,0483045867407546	12782
5	bː	318,991872258911	0,000635345878003516	-0,693033341744301	542
5	ɔ	8762,99791651671	0,01745353123196	0,199205008647003	14037
5	ɕ	946,853186136795	0,00188587647900394	-0,626690193713294	1741
5	d	19320,1491517881	0,0384805325573897	1,31472945920039	27583
5	dː	592,99293926446	0,00118108219177782	-0,664080939442702	969
5	ɖ	2751,52246064567	0,00548029152349815	-0,435999290834955	4461
5	e	1230,58432312888	0,00245099247105923	-0,596709660741433	2221
5	e̞	26640,9274406879	0,0530615508030674	2,08828162269159	36999
5	eː	9270,48723286873	0,0184643132402657	0,252829014609323	13829
5	e͡ʉ	3,16731733474818	6,30844290392455E-06	-0,726405035040309	4
5	ɛ	546,115447350294	0,00108771485596484	-0,669034263236735	1146
5	ɛ̝	11644,651022447	0,0231930079456575	0,503695720775713	19198
5	ɛː	4405,26007296657	0,00877409135559752	-0,261256625864852	7315
5	f	6257,29335878536	0,0124628427514802	-0,0655609909792674	11635
5	fː	832,198691608902	0,00165751561207329	-0,63880519416762	1201
5	ɡ	12855,6013068204	0,0256048947006261	0,63165113417455	20174
5	ɡː	865,836907251163	0,00172451387601137	-0,635250802344894	1509
5	h	4061,41342444907	0,00808924145878383	-0,29758928181664	6728
5	ɧ	3017,64149607338	0,00601032895366827	-0,407879745688583	5100
5	i	1039,49721877688	0,00207039843513617	-0,6169009351051	1939
5	ɪ	26481,576470913	0,0527441665979923	2,07144375620262	42677
5	iː	7762,1288326183	0,0154600696356724	0,0934478862936332	11708
5	ʝ	3703,52232633304	0,00737641880173001	-0,335405948613075	6250
5	ʝː	683,116655357061	0,00136058435628224	-0,654557990814275	1048
5	k	16694,1512952793	0,0332502522309217	1,03725263323152	27208
5	kː	4346,83308840089	0,00865772054167956	-0,267430330153313	7096
5	l	21980,9739657275	0,043780178801209	1,59588628573818	35720
5	ɭ	985,272563138316	0,00196239752839784	-0,622630599087327	1752
5	lː	5294,38103752099	0,0105449808013877	-0,167307400988132	7913
5	m	9573,34624758635	0,0190675268119923	0,284830700334849	15680
5	ɱ	397,415981515654	0,000791545577386223	-0,684746635469177	760
5	mː	2687,08720953822	0,0053519538611642	-0,442807860352057	4058
5	n	28916,0086970832	0,0575928997936794	2,3286787442205	41384
5	ɳ	4768,06684517757	0,00949670471124103	-0,222920542937902	6252
5	nː	6962,17352114851	0,0138667741509623	0,00892037603942828	10493
5	ɳː	6,46311145158235	1,28727769480824E-05	-0,726056783998017	5
5	ŋ	6204,69766677342	0,0123580863014681	-0,0711185300469163	9858
5	ŋː	2737,68676147855	0,0054527345378832	-0,437461244004656	4430
5	o	674,110257805649	0,00134264603854571	-0,655509654426561	1347
5	ɵ	4804,41974450817	0,00956910989379197	-0,219079303275037	8327
5	oː	4707,78485942431	0,0093766392346664	-0,229290256465449	7393
